Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco,ocean_proximity,City,Median_House_Value_Category
147900.0,2.1571,47,2241,559,1775,504,34.03,-118.3,19055.18553,5747.969382,180389.941,490225.8669,558239.0232,<1H OCEAN,Los Angeles,>= $100 thousand
147800.0,2.6667,35,674,153,808,173,34.27,-118.42,29188.81752,29146.44745,208555.169,462837.7143,530871.0026,<1H OCEAN,Los Angeles,>= $100 thousand
147800.0,2.4516,36,1273,379,1398,353,33.99,-118.19,23773.2366,8506.90223,170905.1742,500205.7609,568231.7894,<1H OCEAN,Los Angeles,>= $100 thousand
147800.0,3.3988,38,1486,359,1345,326,33.81,-118.22,7036.543427,27023.7798,156517.586,513743.9407,581712.5766,NEAR OCEAN,Los Angeles,>= $100 thousand
147700.0,2.681,28,4770,1328,3201,1196,33.95,-118.35,10940.57206,15009.4962,176166.2113,494096.114,562068.2082,<1H OCEAN,Los Angeles,>= $100 thousand
147600.0,3.35,35,1008,204,1162,215,34.29,-118.41,31580.08098,30546.67941,209881.2448,461788.6862,529823.506,<1H OCEAN,Los Angeles,>= $100 thousand
147600.0,3.2031,36,1248,322,1282,326,34.01,-118.08,29809.91022,15797.74719,167313.5892,505241.209,573276.3122,<1H OCEAN,Los Angeles,>= $100 thousand
147500.0,3.225,37,1024,246,1371,239,34.27,-118.42,29188.81752,29146.44745,208555.169,462837.7143,530871.0026,<1H OCEAN,Los Angeles,>= $100 thousand
147500.0,1.8781,29,1478,413,1580,394,34.06,-118.21,27701.32289,3220.894359,178397.4409,493129.8348,561162.0201,<1H OCEAN,Los Angeles,>= $100 thousand
147500.0,3.375,33,851,231,936,228,34.08,-118.17,31747.96377,7456.347149,178280.4876,493910.9778,561946.0422,<1H OCEAN,Los Angeles,>= $100 thousand
147500.0,1.8539,41,1933,791,3121,719,34.03,-118.28,20893.80149,4160.560672,179307.5444,491422.4049,559439.9432,<1H OCEAN,Los Angeles,>= $100 thousand
147500.0,1.918,44,2364,746,3184,672,33.78,-118.17,3344.418545,31025.32544,151017.9947,519251.5518,587227.8895,NEAR OCEAN,Los Angeles,>= $100 thousand
147500.0,2.182,37,3107,903,3456,734,33.94,-118.34,10316.48891,15316.41441,174721.5117,495540.8525,563512.9692,<1H OCEAN,Los Angeles,>= $100 thousand
147400.0,4.1995,34,2159,386,1443,385,34.13,-117.89,48636.29918,33697.49837,171190.1201,507438.6332,575415.7879,<1H OCEAN,Los Angeles,>= $100 thousand
147400.0,2.9643,38,901,205,760,208,33.91,-118.15,17749.4356,18020.98594,161488.2914,509354.9083,577373.6159,<1H OCEAN,Los Angeles,>= $100 thousand
147300.0,4.2083,40,1699,346,1188,329,33.88,-118.2,14752.73267,19570.76643,161500.0842,508920.9996,576920.3017,<1H OCEAN,Los Angeles,>= $100 thousand
147200.0,3.2583,37,1269,348,1835,335,34.26,-118.43,27874.81583,28768.6642,208161.2504,463061.8611,531093.4328,<1H OCEAN,Los Angeles,>= $100 thousand
147200.0,2.02,42,1703,586,2490,581,34.05,-118.2,27769.67161,4032.148519,176962.1492,494573.2041,562605.337,<1H OCEAN,Los Angeles,>= $100 thousand
147200.0,2.181,36,1625,490,2003,478,34.04,-118.2,26926.25921,4248.440627,176034.0258,495408.7461,563439.9259,<1H OCEAN,Los Angeles,>= $100 thousand
147200.0,3.4327,31,1507,369,1548,347,34.07,-117.99,38889.64154,23452.20508,169109.2487,505914.6706,573935.6749,INLAND,Los Angeles,>= $100 thousand
147200.0,3.3942,36,446,108,410,117,33.98,-118.11,25945.58752,14708.07726,165923.954,505896.8475,573930.1285,<1H OCEAN,Los Angeles,>= $100 thousand
147200.0,2.4297,35,952,271,949,261,33.93,-118.18,20008.9684,14805.78336,164900.1162,505865.9947,573882.839,<1H OCEAN,Los Angeles,>= $100 thousand
147100.0,2.6991,30,928,230,913,214,33.96,-118.07,24774.38701,19013.14126,162083.2963,510005.8341,578040.1144,<1H OCEAN,Los Angeles,>= $100 thousand
146900.0,2.9063,47,307,69,374,65,33.77,-118.28,1920.915605,31561.53709,156747.143,513730.3793,581654.1091,<1H OCEAN,Los Angeles,>= $100 thousand
146900.0,4.2143,36,3094,556,1672,545,34.09,-117.75,51022.09912,45665.35918,162294.3444,519649.0169,587590.521,INLAND,Los Angeles,>= $100 thousand
146900.0,4.025,34,1381,265,1020,268,34.04,-117.96,37050.94919,26172.42112,164880.1424,510239.2383,578260.8717,<1H OCEAN,Los Angeles,>= $100 thousand
146900.0,2.8542,34,1011,274,1164,262,34.04,-118.19,27544.69556,5129.761607,175526.9564,496016.653,564048.7335,<1H OCEAN,Los Angeles,>= $100 thousand
146900.0,2.895,18,1573,396,1200,365,33.91,-118.08,19263.57554,21861.40617,157877.8531,513575.0143,581604.4019,<1H OCEAN,Los Angeles,>= $100 thousand
146900.0,2.7284,21,1802,556,1286,557,33.96,-118.36,11710.69211,14837.3034,177610.8448,492651.4436,560623.5164,<1H OCEAN,Los Angeles,>= $100 thousand
146900.0,1.7344,35,1050,252,918,236,33.93,-118.35,8904.654385,16757.56266,174447.3631,495817.5623,563781.5669,<1H OCEAN,Los Angeles,>= $100 thousand
146900.0,3.5732,5,12317,2953,6291,2654,34.67,-118.15,79596.36744,69228.47887,235774.8569,448497.248,516240.0976,INLAND,Los Angeles,>= $100 thousand
146800.0,2.3687,38,1626,375,1019,372,34.04,-118.35,14612.74329,9889.508611,184034.9428,486399.9327,554402.8476,<1H OCEAN,Los Angeles,>= $100 thousand
146800.0,3.5054,33,1278,311,1157,320,33.82,-118.21,8479.22727,26009.64168,156800.1473,513468.6139,581444.8416,NEAR OCEAN,Los Angeles,>= $100 thousand
146700.0,3.7566,32,2574,531,2609,472,34.28,-118.41,30514.45588,29589.99572,208958.4976,462617.7364,530652.1787,<1H OCEAN,Los Angeles,>= $100 thousand
146700.0,2.3,40,1054,251,1056,276,34.17,-118.14,37750.58157,16204.67835,185466.4635,488368.8816,556395.7924,<1H OCEAN,Los Angeles,>= $100 thousand
146600.0,2.2348,33,2907,797,3212,793,34.09,-118.17,32008.4601,7980.85257,179224.7436,493082.6961,561117.8113,<1H OCEAN,Los Angeles,>= $100 thousand
146600.0,2.2765,38,2471,529,1661,441,34.16,-118.15,36434.52655,14764.37865,184958.9109,488561.3379,556590.8939,<1H OCEAN,Los Angeles,>= $100 thousand
146600.0,4.1719,5,1113,186,631,168,34.58,-118.08,73800.84486,60579.5571,224065.7909,459988.7905,527768.5723,INLAND,Los Angeles,>= $100 thousand
146500.0,2.5556,29,2913,787,3803,740,33.96,-118.17,23286.96724,12301.12041,167110.3936,503935.3835,571959.692,<1H OCEAN,Los Angeles,>= $100 thousand
146500.0,3.5313,38,1626,307,1280,295,33.93,-118.2,19513.80107,14176.01593,165973.8243,504669.9692,572682.4659,<1H OCEAN,Los Angeles,>= $100 thousand
146400.0,2.3071,41,2591,682,2366,583,34.12,-118.19,31280.98389,9012.135144,183030.3408,489370.7617,557405.7653,<1H OCEAN,Los Angeles,>= $100 thousand
146400.0,3.5268,23,602,135,409,123,34.09,-118.05,39118.05751,18327.22865,173664.4048,500524.2681,568551.0811,<1H OCEAN,Los Angeles,>= $100 thousand
146400.0,1.0846,36,930,280,1024,300,34.17,-118.15,36930.36541,15680.02887,185922.5562,487744.082,555772.3079,<1H OCEAN,Los Angeles,>= $100 thousand
146400.0,3.1912,42,1829,391,1614,377,33.93,-118.19,20107.12465,14464.96955,165435.2325,505267.5288,573282.2595,<1H OCEAN,Los Angeles,>= $100 thousand
146400.0,3.5461,32,1452,365,1888,366,33.9,-118.18,16687.11104,17917.3757,162189.6626,508408.0197,576417.9911,<1H OCEAN,Los Angeles,>= $100 thousand
146400.0,4.8456,35,1307,246,672,219,33.92,-118.31,10282.02144,15924.49623,171251.2001,499016.0226,566992.0476,<1H OCEAN,Los Angeles,>= $100 thousand
146400.0,2.1979,16,2035,370,704,330,34.77,-118.19,88573.96691,79963.61254,247438.8207,438333.9162,505995.8844,INLAND,Los Angeles,>= $100 thousand
146300.0,2.2083,52,497,132,547,121,34.03,-118.21,25482.85924,3967.986307,175621.291,495639.314,563668.2688,<1H OCEAN,Los Angeles,>= $100 thousand
146300.0,1.9485,27,2911,972,3559,945,33.97,-118.19,22473.52609,10397.04723,169072.2737,501888.8436,569911.5843,<1H OCEAN,Los Angeles,>= $100 thousand
146300.0,3.6086,30,1680,469,1779,429,33.82,-118.22,7966.192326,25915.61625,157380.003,512883.0122,580855.4827,NEAR OCEAN,Los Angeles,>= $100 thousand
146200.0,3.1392,8,1115,412,1472,396,33.8,-118.3,5659.454902,28524.5073,160466.5985,509969.1663,577897.4535,<1H OCEAN,Los Angeles,>= $100 thousand
146200.0,1.6006,52,2550,586,1246,576,34.07,-117.75,49259.51471,45520.12159,160204.3205,521228.4766,589179.7843,INLAND,Los Angeles,>= $100 thousand
146200.0,1.7701,26,3042,1253,4812,1141,33.78,-118.18,3663.429399,30836.25177,151597.4303,518665.8988,586638.5198,NEAR OCEAN,Los Angeles,>= $100 thousand
146100.0,2.3456,25,2053,578,1721,507,33.91,-118.15,17749.4356,18020.98594,161488.2914,509354.9083,577373.6159,<1H OCEAN,Los Angeles,>= $100 thousand
146000.0,2.75,49,1098,317,1411,301,34.02,-118.2,25301.76969,5389.794612,174184.2365,497083.0723,565111.9623,<1H OCEAN,Los Angeles,>= $100 thousand
146000.0,4.0223,33,2443,498,1601,484,34.3,-118.43,32198.62559,32446.71131,211829.8625,459735.1189,527769.6278,<1H OCEAN,Los Angeles,>= $100 thousand
146000.0,2.52,24,4232,1092,2688,1035,33.88,-118.15,14421.5097,21010.19696,158765.7442,511894.7336,579906.9373,<1H OCEAN,Los Angeles,>= $100 thousand
146000.0,3.5562,32,1819,386,1679,360,33.89,-118.07,17665.94844,24123.7379,155510.6222,515858.9322,583887.0197,<1H OCEAN,Los Angeles,>= $100 thousand
145900.0,2.4911,35,1681,360,1648,373,34.07,-117.99,38889.64154,23452.20508,169109.2487,505914.6706,573935.6749,INLAND,Los Angeles,>= $100 thousand
145800.0,4.2969,32,1591,320,1818,306,34.29,-118.41,31580.08098,30546.67941,209881.2448,461788.6862,529823.506,<1H OCEAN,Los Angeles,>= $100 thousand
145800.0,2.0133,35,1504,477,2059,498,34.07,-118.22,27011.28018,2943.071569,179832.8275,491686.5451,559718.783,<1H OCEAN,Los Angeles,>= $100 thousand
145800.0,1.3125,37,299,89,318,92,34.1,-118.17,32305.14937,8617.642606,180170.913,492255.5303,560290.5603,<1H OCEAN,Los Angeles,>= $100 thousand
145800.0,2.564,32,2491,616,2660,595,34.06,-117.99,37877.53338,23386.18734,168121.9032,506728.1929,574751.0775,INLAND,Los Angeles,>= $100 thousand
145800.0,2.9167,39,609,145,690,134,34.03,-118.18,27394.31449,6367.37449,174091.8666,497460.1813,565492.2095,<1H OCEAN,Los Angeles,>= $100 thousand
145800.0,3.8,42,856,167,748,195,33.91,-118.17,17730.98069,17213.29992,162552.9217,508157.1746,576171.7807,<1H OCEAN,Los Angeles,>= $100 thousand
145800.0,1.7344,6,1655,536,1201,487,33.89,-118.16,15492.37632,19620.9546,160207.3436,510449.6367,578461.8971,<1H OCEAN,Los Angeles,>= $100 thousand
145800.0,1.5076,24,2404,819,1566,753,33.77,-118.2,4123.949812,31640.9354,151910.4977,518360.2784,586321.0894,NEAR OCEAN,Los Angeles,>= $100 thousand
145800.0,3.2206,40,1323,243,684,229,33.94,-118.31,11881.38951,13897.00424,172988.0557,497300.112,565283.4783,<1H OCEAN,Los Angeles,>= $100 thousand
145700.0,2.7361,35,804,159,727,179,34.03,-117.95,36288.05119,27172.69437,163471.6017,511680.9532,579702.7898,<1H OCEAN,Los Angeles,>= $100 thousand
145700.0,3.1667,44,1613,345,1227,342,33.93,-118.19,20107.12465,14464.96955,165435.2325,505267.5288,573282.2595,<1H OCEAN,Los Angeles,>= $100 thousand
145700.0,2.6339,41,857,201,934,227,33.93,-118.2,19513.80107,14176.01593,165973.8243,504669.9692,572682.4659,<1H OCEAN,Los Angeles,>= $100 thousand
145700.0,4.0,33,2131,435,2045,426,33.89,-118.08,17240.95692,23521.60337,156017.3226,515254.3694,583281.1578,<1H OCEAN,Los Angeles,>= $100 thousand
145600.0,2.0764,40,2631,698,2920,677,34.03,-118.18,27394.31449,6367.37449,174091.8666,497460.1813,565492.2095,<1H OCEAN,Los Angeles,>= $100 thousand
145600.0,2.2813,17,3361,925,3264,914,33.98,-118.15,25522.64086,11792.80993,167926.9526,503464.7007,571494.4969,<1H OCEAN,Los Angeles,>= $100 thousand
145500.0,3.7846,41,2673,578,2259,592,34.12,-117.91,46951.43936,31639.61301,170917.1416,506955.1299,574942.6846,<1H OCEAN,Los Angeles,>= $100 thousand
145500.0,1.4178,42,1384,458,1825,455,34.02,-118.14,29459.7785,10204.17666,171161.2455,500732.5281,568766.5343,<1H OCEAN,Los Angeles,>= $100 thousand
145500.0,1.2826,48,284,104,422,119,33.96,-118.21,20321.93765,10715.72918,169222.2206,501532.1468,569549.1898,<1H OCEAN,Los Angeles,>= $100 thousand
145500.0,4.2329,5,10264,1821,5871,1790,34.56,-118.07,72432.09072,58671.34296,221660.7926,462173.8889,529965.373,INLAND,Los Angeles,>= $100 thousand
145400.0,2.585,19,9902,2814,7307,2660,34.23,-118.46,24021.77552,28054.27776,207036.4995,463759.261,531782.3222,<1H OCEAN,Los Angeles,>= $100 thousand
145300.0,2.1397,32,2020,613,2557,562,33.79,-118.21,6121.846784,29324.36342,154212.5452,516051.5517,584016.312,NEAR OCEAN,Los Angeles,>= $100 thousand
145200.0,3.6292,36,1430,331,1502,312,34.25,-118.42,27055.65951,27328.06287,206723.7422,464503.7406,532535.2464,<1H OCEAN,Los Angeles,>= $100 thousand
145200.0,3.692,34,1799,362,1293,355,33.92,-118.29,11721.9412,15311.43355,170099.0493,500189.8369,568173.1931,<1H OCEAN,Los Angeles,>= $100 thousand
145000.0,2.2656,47,876,228,872,231,34.03,-118.21,25482.85924,3967.986307,175621.291,495639.314,563668.2688,<1H OCEAN,Los Angeles,>= $100 thousand
145000.0,2.7026,38,1076,286,1535,323,34.04,-118.16,29495.43205,7829.216664,174026.6063,497845.7362,565879.8112,<1H OCEAN,Los Angeles,>= $100 thousand
145000.0,1.7813,34,760,219,968,202,34.02,-118.17,27319.77119,7677.618951,172656.8843,498903.7888,566935.7649,<1H OCEAN,Los Angeles,>= $100 thousand
145000.0,2.6042,45,894,231,925,222,34.03,-118.16,28746.11632,8097.260073,173089.6486,498678.5666,566712.0531,<1H OCEAN,Los Angeles,>= $100 thousand
144800.0,2.3575,44,2702,770,3260,721,34.02,-118.19,25959.08893,6108.767565,173671.6466,497689.0809,565719.1183,<1H OCEAN,Los Angeles,>= $100 thousand
144600.0,3.2031,43,1523,378,1338,352,34.08,-118.16,32647.47477,8303.571308,177794.5993,494525.3688,562560.4848,<1H OCEAN,Los Angeles,>= $100 thousand
144600.0,3.8929,19,1935,399,1126,389,34.1,-117.81,48869.73375,40294.64528,165287.6577,514973.7559,582934.6589,INLAND,Los Angeles,>= $100 thousand
144600.0,3.4323,41,928,249,1108,236,33.94,-118.22,18367.80531,12669.50326,167957.9122,502628.5626,570638.7627,<1H OCEAN,Los Angeles,>= $100 thousand
144600.0,2.809,20,2850,737,1855,662,33.9,-118.15,16639.77447,19004.57544,160578.2052,510200.5003,578217.1537,<1H OCEAN,Los Angeles,>= $100 thousand
144600.0,3.3125,42,1028,278,1369,261,33.94,-118.35,9912.520483,15868.64868,175305.3677,494956.3385,562924.4424,<1H OCEAN,Los Angeles,>= $100 thousand
144500.0,3.4777,33,2038,473,1546,469,34.13,-117.97,45743.18095,26644.46865,174257.1396,502327.3107,570328.9082,INLAND,Los Angeles,>= $100 thousand
144400.0,2.9459,32,2552,576,2161,548,34.12,-117.92,46650.34835,30745.98163,171296.6364,506315.9384,574306.575,<1H OCEAN,Los Angeles,>= $100 thousand
144300.0,2.8,34,1999,427,2391,439,34.28,-118.42,30260.2964,30076.08475,209473.7307,462006.4594,530040.4167,<1H OCEAN,Los Angeles,>= $100 thousand
144300.0,3.4712,40,1334,276,1226,278,33.93,-118.19,20107.12465,14464.96955,165435.2325,505267.5288,573282.2595,<1H OCEAN,Los Angeles,>= $100 thousand
144200.0,2.4632,39,1561,445,1780,391,34.09,-118.21,28457.78839,5221.031022,181192.4668,490630.1811,558664.4243,<1H OCEAN,Los Angeles,>= $100 thousand
144200.0,1.9706,41,2090,530,2043,537,34.09,-118.19,30229.10389,6487.146435,180201.729,491854.6573,559889.5712,<1H OCEAN,Los Angeles,>= $100 thousand
144200.0,2.9321,14,3789,810,2551,793,34.02,-118.08,30886.66419,15502.71935,168268.4733,504413.7247,572448.7046,<1H OCEAN,Los Angeles,>= $100 thousand
144100.0,1.9688,37,944,244,1107,235,34.28,-118.44,29830.74767,31107.16571,210512.6645,460786.7606,528819.3496,<1H OCEAN,Los Angeles,>= $100 thousand
144100.0,4.2578,22,1919,411,1203,363,34.02,-117.95,35241.36106,27297.9206,162480.2353,512495.2657,580518.9039,<1H OCEAN,Los Angeles,>= $100 thousand
144100.0,4.3849,36,1726,332,1293,310,33.93,-118.04,22898.91242,23181.22568,157792.7915,514337.9046,582372.0961,<1H OCEAN,Los Angeles,>= $100 thousand
144000.0,2.121,45,2146,607,2868,625,34.05,-118.21,27187.74066,3113.12543,177469.9164,493965.2435,561996.4806,<1H OCEAN,Los Angeles,>= $100 thousand
144000.0,3.0967,35,1403,338,1415,367,33.91,-118.16,17716.14737,17597.63151,162018.8166,508755.5922,576772.3083,<1H OCEAN,Los Angeles,>= $100 thousand
144000.0,3.1507,6,3445,847,2467,712,33.91,-118.16,17716.14737,17597.63151,162018.8166,508755.5922,576772.3083,<1H OCEAN,Los Angeles,>= $100 thousand
144000.0,4.0211,4,23386,4171,10493,3671,34.68,-118.09,82997.9319,71215.23023,234709.8671,451816.9669,519497.6629,INLAND,Los Angeles,>= $100 thousand
143900.0,2.9712,33,1558,316,1600,338,34.1,-117.97,42688.14346,25760.24376,171258.4879,504745.0424,572755.1582,INLAND,Los Angeles,>= $100 thousand
143800.0,3.4227,26,1638,457,1155,437,34.11,-118.19,30894.33655,8105.587436,182085.5627,490197.6053,558232.7162,<1H OCEAN,Los Angeles,>= $100 thousand
143800.0,2.712,38,1051,249,799,229,34.1,-118.23,27051.81124,5458.69075,183127.2049,488576.3582,556610.1281,<1H OCEAN,Los Angeles,>= $100 thousand
143800.0,3.1944,40,506,119,397,114,34.07,-118.23,26112.54703,2343.259898,180341.9526,491078.4754,559109.8277,<1H OCEAN,Los Angeles,>= $100 thousand
143800.0,1.8224,44,1399,386,1419,373,34.04,-118.2,26926.25921,4248.440627,176034.0258,495408.7461,563439.9259,<1H OCEAN,Los Angeles,>= $100 thousand
143800.0,2.1324,36,1083,342,1023,295,34.03,-118.36,13546.78134,10998.94791,183711.5137,486658.7761,554655.7025,<1H OCEAN,Los Angeles,>= $100 thousand
143800.0,1.8571,40,907,349,1426,323,34.05,-118.29,20250.18401,4274.381785,181651.8215,489134.2967,557153.9875,<1H OCEAN,Los Angeles,>= $100 thousand
143800.0,1.1667,40,885,312,799,221,34.01,-118.29,19359.21198,6346.066894,178051.982,492517.2833,560527.923,<1H OCEAN,Los Angeles,>= $100 thousand
143800.0,2.63,42,1392,351,1471,348,34.0,-118.07,28992.48771,17027.27235,165886.1606,506684.4848,574719.5919,<1H OCEAN,Los Angeles,>= $100 thousand
143800.0,1.1929,26,859,255,835,232,34.03,-118.18,27394.31449,6367.37449,174091.8666,497460.1813,565492.2095,<1H OCEAN,Los Angeles,>= $100 thousand
143800.0,2.125,39,759,215,883,226,34.02,-118.17,27319.77119,7677.618951,172656.8843,498903.7888,566935.7649,<1H OCEAN,Los Angeles,>= $100 thousand
143800.0,2.1731,38,590,139,620,132,33.96,-118.14,23362.845,14018.87587,165563.573,505747.2433,573775.7538,<1H OCEAN,Los Angeles,>= $100 thousand
143800.0,2.4459,40,2227,594,2244,580,33.94,-118.21,19175.38631,12860.47184,167415.4549,503225.2327,571237.7909,<1H OCEAN,Los Angeles,>= $100 thousand
143800.0,2.7292,32,778,227,933,209,33.9,-118.18,16687.11104,17917.3757,162189.6626,508408.0197,576417.9911,<1H OCEAN,Los Angeles,>= $100 thousand
143800.0,2.1859,38,483,113,389,108,33.89,-118.16,15492.37632,19620.9546,160207.3436,510449.6367,578461.8971,<1H OCEAN,Los Angeles,>= $100 thousand
143800.0,1.9797,22,1118,437,1190,399,33.77,-118.2,4123.949812,31640.9354,151910.4977,518360.2784,586321.0894,NEAR OCEAN,Los Angeles,>= $100 thousand
143800.0,2.1587,25,3762,1281,4015,1178,33.95,-118.34,11307.83086,14424.47713,175585.2855,494681.5737,562657.5591,<1H OCEAN,Los Angeles,>= $100 thousand
143700.0,2.8304,33,4294,1224,4512,1189,33.93,-118.34,9352.310408,16235.52958,173860.5574,496401.1327,564369.2713,<1H OCEAN,Los Angeles,>= $100 thousand
143500.0,2.7254,25,4909,1422,4983,1293,34.08,-118.05,38046.85202,18105.87071,172689.0847,501341.1512,569369.3985,<1H OCEAN,Los Angeles,>= $100 thousand
143500.0,2.0694,33,1495,474,1272,447,33.97,-118.35,13038.05247,13403.18946,177896.2507,492378.6837,560358.4274,<1H OCEAN,Los Angeles,>= $100 thousand
143400.0,3.4032,31,2779,639,2259,670,34.09,-117.97,41679.367,25555.62574,170261.7246,505553.2701,573565.9334,INLAND,Los Angeles,>= $100 thousand
143400.0,2.359,40,2201,636,2682,595,34.03,-118.16,28746.11632,8097.260073,173089.6486,498678.5666,566712.0531,<1H OCEAN,Los Angeles,>= $100 thousand
143400.0,2.6538,42,1046,287,1218,289,33.94,-118.22,18367.80531,12669.50326,167957.9122,502628.5626,570638.7627,<1H OCEAN,Los Angeles,>= $100 thousand
143400.0,2.6734,26,3832,1074,2340,904,33.97,-118.35,13038.05247,13403.18946,177896.2507,492378.6837,560358.4274,<1H OCEAN,Los Angeles,>= $100 thousand
143300.0,3.4519,36,973,221,1086,218,34.26,-118.42,28120.48114,28229.9979,207638.4978,463670.1435,531702.6141,<1H OCEAN,Los Angeles,>= $100 thousand
143200.0,4.3164,6,1499,437,1754,447,33.99,-118.22,21659.98088,7256.268749,172478.587,498398.9506,566420.0765,<1H OCEAN,Los Angeles,>= $100 thousand
143200.0,3.8819,44,1890,465,1378,430,33.85,-118.18,11169.22938,23242.01948,157725.5128,512664.9112,580661.1866,<1H OCEAN,Los Angeles,>= $100 thousand
143100.0,2.9205,35,1447,335,1630,306,34.25,-118.43,26800.20481,27884.22354,207248.8637,463896.4772,531926.9441,<1H OCEAN,Los Angeles,>= $100 thousand
143100.0,2.6429,33,827,192,981,184,34.25,-118.41,27339.72733,26791.97015,206201.4537,465111.9581,533144.3695,<1H OCEAN,Los Angeles,>= $100 thousand
143100.0,4.25,44,1387,280,984,302,33.8,-118.21,6817.446387,28218.90296,155071.9041,515189.6134,583158.2972,NEAR OCEAN,Los Angeles,>= $100 thousand
143000.0,2.0405,44,1941,579,2049,535,34.04,-118.29,20081.99802,4479.018088,180748.3231,489978.4511,557996.0638,<1H OCEAN,Los Angeles,>= $100 thousand
143000.0,2.767,42,1809,424,1094,382,34.04,-118.37,12801.11139,11717.42506,185154.7667,485214.6582,553211.6318,<1H OCEAN,Los Angeles,>= $100 thousand
143000.0,2.0125,31,1332,417,1405,363,33.88,-118.21,14405.03865,19401.93494,162057.4045,508328.9815,576325.3401,<1H OCEAN,Los Angeles,>= $100 thousand
142900.0,4.0083,37,1447,309,1279,290,34.13,-117.98,45394.11281,25775.18717,174658.919,501692.0309,569696.2423,INLAND,Los Angeles,>= $100 thousand
142900.0,2.5978,17,4822,1168,3868,1117,33.83,-118.07,12029.68248,29450.93802,149969.1773,520916.0127,588934.2319,<1H OCEAN,Los Angeles,>= $100 thousand
